,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
18502,514,2014-04-04 07:21:40+00,851,56.87068983,43.7760122,-3.5813381,11.30232277
18503,367,2014-04-04 07:36:32+00,851,26.74735648,43.8825332,-3.491507,12.23049468
18504,618,2014-04-04 07:51:42+00,851,40.00335137,43.9838852,-3.4018854,10.97036918
18505,142,2014-04-04 08:06:45+00,851,30.40903763,44.0800189,-3.3051361,14.03676601
18506,106,2014-04-04 08:21:44+00,851,36.25937068,44.163168,-3.1998218,14.31341329
18507,191,2014-04-04 08:36:53+00,851,38.16683861,44.2564372,-3.0949529,14.3764008
18508,228,2014-04-04 08:52:03+00,851,44.89774242,44.3492379,-2.9928291,12.4257877
18509,151,2014-04-04 09:06:55+00,851,41.41909636,44.4399772,-2.886153,12.87618344
18510,124,2014-04-04 09:21:52+00,851,42.88844077,44.5237207,-2.778295,11.98452335
18511,115,2014-04-04 09:36:49+00,851,40.14401033,44.6010922,-2.6644918,10.70171949
18512,157,2014-04-04 09:51:45+00,851,48.7604222,44.6693842,-2.5331973,12.87807827
18513,248,2014-04-04 10:06:43+00,851,105.7212885,44.7411153,-2.4201043,15.31416664
18514,230,2014-04-04 10:21:40+00,851,56.0000977,44.8188229,-2.2980631,13.22313125
18515,10,2014-04-04 10:36:33+00,851,130.035267,44.8782238,-2.1902071,15.34532176
18516,512,2014-04-04 10:51:30+00,851,41.33740688,44.8921945,-2.1336639,16.52673289
18517,177,2014-04-04 11:06:28+00,851,55.3846202,44.9616,-2.0127625,17.36230975
18518,-8,2014-04-04 11:21:21+00,851,67.78682989,45.0276419,-1.866805,17.44207556
18519,-7,2014-04-04 11:36:17+00,851,-77.33813351,45.0463696,-1.7673403,2.750727177
18520,125,2014-04-04 11:51:19+00,851,57.73566585,45.1037569,-1.6535265,14.47767937
18521,120,2014-04-04 12:07:06+00,851,51.62022741,45.1850238,-1.5277357,14.82573776
18522,120,2014-04-04 12:22:18+00,851,35.8458244,45.2680048,-1.4187668,10.67380438
18523,69,2014-04-04 12:37:30+00,851,37.2735593,45.3566427,-1.3562533,12.01384618
18524,75,2014-04-04 12:52:42+00,851,46.27695238,45.4312434,-1.2513506,13.87276829
18525,104,2014-04-04 13:07:51+00,851,-73.57718832,45.5153922,-1.1884032,12.53941785
18526,11,2014-04-04 13:23:04+00,851,-15.60915853,45.5968597,-1.1568711,5.177460768
18527,0,2014-04-04 13:38:38+00,851,-173.7286157,45.6010432,-1.1553267,0.070710678
18528,-1,2014-04-04 13:53:34+00,851,-154.6103852,45.6010494,-1.1553333,0.497694686
18529,1,2014-04-04 14:08:30+00,851,32.40798618,45.6011063,-1.1552992,0.198494332
18530,13,2014-04-04 14:23:26+00,851,-153.3684509,45.6011614,-1.1552481,0.630713881
18531,51,2014-04-04 14:38:24+00,851,31.48607699,45.6147811,-1.1513641,12.6500751
18532,134,2014-04-04 14:53:20+00,851,-37.3167862,45.6814687,-1.1698427,7.603380827
18533,461,2014-04-04 15:08:18+00,851,82.26937899,45.7140802,-1.1998258,9.915422331
18534,480,2014-04-04 15:23:15+00,851,87.9979588,45.7712014,-1.1802773,10.1365576
18535,319,2014-04-04 15:38:09+00,851,52.38316262,45.8328158,-1.162529,8.047887922
18536,71,2014-04-04 15:53:07+00,851,29.72575172,45.9247162,-1.1291766,17.18539205
18537,45,2014-04-04 16:26:48+00,851,44.57268766,46.026329,-0.9889834,14.3234528
18538,227,2014-04-04 16:42:05+00,851,8.69486567,46.0784091,-0.9230049,13.25988311
18539,276,2014-04-04 16:57:05+00,851,-6.723747969,46.1366165,-0.8815434,6.814484573
18540,490,2014-04-04 17:12:04+00,851,7.338831501,46.1925054,-0.8452828,11.83953546
18541,97,2014-04-04 17:27:32+00,851,26.76883957,46.2901486,-0.795339,12.92257714
18542,166,2014-04-04 18:01:45+00,851,-55.29726043,46.4972355,-0.7190116,5.371573326
18543,215,2014-04-04 18:16:52+00,851,13.8082609,46.5865538,-0.7017306,12.22856083
18544,291,2014-04-04 18:31:55+00,851,27.34424772,46.6872995,-0.6532181,12.09747494
18545,289,2014-04-04 18:47:39+00,851,-6.594140017,46.7812976,-0.615601,7.033007891
18546,327,2014-04-04 19:02:40+00,851,19.21297982,46.8703109,-0.5675401,9.279488132
18547,460,2014-04-04 19:17:59+00,851,21.29702684,46.9628921,-0.5066061,10.12665789
18548,475,2014-04-04 19:33:08+00,851,12.40493735,47.0510635,-0.4525062,7.128001122
18549,685,2014-04-04 19:48:29+00,851,12.56872071,47.1436938,-0.3993838,9.683971293
18550,646,2014-04-04 20:03:40+00,851,26.82321037,47.2334574,-0.338496,10.71888054
18551,674,2014-04-04 20:18:48+00,851,33.66083873,47.3196768,-0.264667,12.76863736
18552,681,2014-04-04 20:33:57+00,851,10.84703191,47.4158858,-0.215468,9.920846738
18553,604,2014-04-04 20:48:52+00,851,32.54653027,47.5146749,-0.1473491,11.98693455
18554,-364,2014-04-04 21:18:46+00,851,40.57206522,47.6859053,0.0529437,11.13194053
18555,859,2014-04-04 21:48:57+00,851,6.320504447,47.8732759,0.2110743,10.24105952
18556,756,2014-04-04 22:19:32+00,851,-86.0058818,48.0320909,0.1758552,7.99052564
18557,778,2014-04-04 22:49:35+00,851,23.50688556,48.200323,0.2078515,10.75987453
18558,804,2014-04-04 23:19:34+00,851,23.80826611,48.4124529,0.3632231,13.44416974
18559,875,2014-04-04 23:49:37+00,851,32.77776359,48.5968914,0.5589574,12.30083331
18560,760,2014-04-05 00:19:41+00,851,32.50304157,48.7813541,0.7273392,10.31751908
18561,816,2014-04-05 00:49:40+00,851,33.65051934,48.9567927,0.947396,10.34258188
18562,712,2014-04-05 01:19:57+00,851,16.30916157,49.1232683,1.1611054,9.647486719
18563,520,2014-04-05 01:49:50+00,851,12.43832555,49.3057224,1.259537,9.207583831
18564,490,2014-04-05 02:19:43+00,851,2.374522539,49.4820013,1.4093989,7.552919965
18565,435,2014-04-05 02:49:48+00,851,20.64991157,49.6464289,1.5298869,11.92436581
18566,524,2014-04-05 03:05:02+00,851,38.12200107,49.7358435,1.5840077,14.96687008
18567,451,2014-04-05 03:20:12+00,851,30.78860326,49.8041241,1.6656405,15.69756988
18568,342,2014-04-05 03:35:23+00,851,33.78120127,49.8772557,1.7546339,19.53879474
18569,362,2014-04-05 03:50:53+00,851,46.86782842,49.9530542,1.8436856,11.69169363
18570,385,2014-04-05 04:06:18+00,851,32.91535552,50.0284056,1.9360427,9.499894736
18571,175,2014-04-05 04:36:16+00,851,15.63906514,50.1668631,2.0350032,8.620823627
18572,365,2014-04-05 04:51:22+00,851,13.05897002,50.2427754,2.1004313,8.501164626
18573,315,2014-04-05 05:06:36+00,851,33.88194075,50.3265811,2.148889,9.184165722
18574,378,2014-04-05 05:21:36+00,851,13.69678546,50.4112656,2.2143139,11.63522668
18575,171,2014-04-05 05:36:33+00,851,1.025883396,50.4989835,2.2229469,10.27124627
18576,40,2014-04-05 05:51:31+00,851,30.71132506,50.5948,2.311067,13.99121153
18577,51,2014-04-05 06:21:33+00,851,-33.84953301,50.6026629,2.5343053,2.992056149
18578,57,2014-04-05 06:36:32+00,851,106.8082892,50.6043881,2.549394,13.18936314
18579,120,2014-04-05 06:51:27+00,851,142.9516832,50.5407798,2.6461926,10.43380084
18580,104,2014-04-05 07:06:42+00,851,-113.7638241,50.4619046,2.6758038,8.860361166
18581,141,2014-04-05 07:21:37+00,851,-156.4771971,50.4272033,2.626216,1.58861575
18582,138,2014-04-05 07:36:34+00,851,-10.03121971,50.4281855,2.628484,0.874757109
18583,141,2014-04-05 07:52:03+00,851,-119.1287307,50.4281187,2.6285222,0.394588393
18584,156,2014-04-05 08:06:54+00,851,6.466486233,50.4285197,2.6259985,0.120415946
18585,165,2014-04-05 08:21:52+00,851,-53.86871216,50.4279481,2.625623,6.430031104
18586,124,2014-04-05 08:36:46+00,851,-137.1732534,50.4281927,2.6280904,1.384521578
18587,146,2014-04-05 08:51:42+00,851,-63.58355381,50.4282331,2.6281385,1.038701112
18588,129,2014-04-05 09:06:40+00,851,171.955086,50.4280597,2.6280551,1.166619047
18589,115,2014-04-05 09:21:43+00,851,-161.885493,50.4285065,2.6279101,2.139275578
18590,154,2014-04-05 09:37:03+00,851,-110.8200958,50.4284639,2.6264926,0.272946881
18591,468,2014-04-05 09:52:02+00,851,72.18745736,50.4725744,2.6720449,11.66495607
18592,725,2014-04-05 10:07:23+00,851,70.06966185,50.5128374,2.7623561,15.98294716
18593,685,2014-04-05 10:22:24+00,851,9.504220431,50.5694778,2.8823442,14.0465405
18594,591,2014-04-05 10:37:22+00,851,64.66963515,50.5966574,3.007098,8.133387978
18595,530,2014-04-05 10:52:17+00,851,35.65422473,50.6613248,3.1431487,18.41479025
18596,620,2014-04-05 11:07:16+00,851,14.02540662,50.7300913,3.2194903,18.05892577
18597,383,2014-04-05 11:22:11+00,851,41.56402986,50.8262734,3.2799269,15.62069461
18598,505,2014-04-05 11:37:09+00,851,122.0470275,50.8466657,3.3296626,8.084478957
18599,789,2014-04-05 11:52:30+00,851,-16.42200758,50.9270431,3.3272159,21.77331394
18600,282,2014-04-05 12:07:28+00,851,-12.93797685,50.9909911,3.295164,13.85394168
18601,31,2014-04-05 12:22:23+00,851,55.19261111,51.0339874,3.2931792,0.563560112
18602,93,2014-04-05 12:37:18+00,851,74.5700086,51.0401705,3.2957681,11.53169545
18603,533,2014-04-05 12:52:16+00,851,-0.739324494,51.1011357,3.3499734,11.23780228
18604,127,2014-04-05 13:07:17+00,851,-43.80191763,51.1740752,3.3504431,6.534408925
18605,346,2014-04-05 13:22:10+00,851,-34.11901439,51.2277875,3.2905238,10.17295434
18606,196,2014-04-05 13:37:05+00,851,-34.09502718,51.2925159,3.2237295,11.79495655
18607,26,2014-04-05 13:51:59+00,851,7.919101722,51.3406693,3.1829891,2.812152201
18608,19,2014-04-05 14:23:26+00,851,158.8376082,51.3410932,3.1830834,0.085440037
18609,10,2014-04-05 14:53:51+00,851,-86.75607541,51.3411879,3.1825117,0.890224691
18610,14,2014-04-05 15:44:09+00,851,-31.50963933,51.3408362,3.1822305,0.322024844
18611,-1,2014-04-05 16:15:38+00,851,-55.98026158,51.3408323,3.1821559,0.559732079
18612,5,2014-04-05 16:46:56+00,851,142.2587572,51.3406328,3.1825385,2.028003945
18613,-2,2014-04-05 17:17:49+00,851,-94.26614378,51.340564,3.1821843,0.528866713
18614,7,2014-04-05 17:48:48+00,851,154.540095,51.3406156,3.1823698,0.54405882
18615,39,2014-04-05 18:19:05+00,851,74.83196729,51.3407726,3.1818676,0.108166538
18616,18,2014-04-05 18:52:08+00,851,102.5892328,51.3531166,3.1803203,0.294278779
18617,20,2014-04-05 19:22:38+00,851,71.22792108,51.3530333,3.1804017,0.158113883
18618,18,2014-04-05 19:52:46+00,851,-143.267969,51.3542365,3.1825665,0.342052628
18619,21,2014-04-05 20:23:26+00,851,46.27548748,51.3551593,3.1839442,0.214009346
18620,1,2014-04-05 20:53:27+00,851,25.03357938,51.3588906,3.1843701,0.340587727
18621,-2,2014-04-05 21:23:27+00,851,71.55013893,51.3596326,3.1847777,0.117046999
18622,0,2014-04-05 21:53:19+00,851,-141.5827267,51.3599183,3.1842841,1.506552356
18623,0,2014-04-05 22:23:56+00,851,-177.4505411,51.3597051,3.1834476,0.120415946
18624,-1,2014-04-05 22:54:01+00,851,-14.14712892,51.3599077,3.1832841,0.266833281
18625,22,2014-04-05 23:24:32+00,851,-95.5005261,51.3554035,3.1843947,0.13892444
18626,18,2014-04-05 23:55:33+00,851,143.2340658,51.3551729,3.1844691,0.587281874
18627,19,2014-04-06 00:25:20+00,851,-64.58666987,51.3551812,3.184231,5.154541687
18628,11,2014-04-06 00:55:25+00,851,-114.2615503,51.3551434,3.1842793,1.552191998
18629,13,2014-04-06 01:25:38+00,851,-31.69557545,51.3551127,3.1843189,0.192353841
18630,5,2014-04-06 01:55:31+00,851,-42.82411908,51.3551375,3.1843391,2.528102055
18631,15,2014-04-06 02:25:38+00,851,13.11004128,51.3550359,3.1841359,0.080622577
18632,-21,2014-04-06 02:55:43+00,851,-115.3212919,51.3549452,3.183808,7.142023523
18633,23,2014-04-06 03:25:37+00,851,-163.2556952,51.3453823,3.1802943,2.450816191
18634,37,2014-04-06 04:32:37+00,851,123.8880806,51.3455118,3.1797382,5.651920028
18635,-30,2014-04-06 05:03:30+00,851,-81.49090038,51.3389329,3.2058881,1.196035117
18636,4,2014-04-06 05:35:48+00,851,-60.33610536,51.3406386,3.1823867,1.655596569
18637,5,2014-04-06 06:06:26+00,851,150.1421923,51.3406299,3.1826606,0.245967478
18638,7,2014-04-06 06:36:16+00,851,-141.191973,51.3404118,3.1828858,0.785684415
18639,9,2014-04-06 07:06:06+00,851,-83.59493384,51.3406563,3.1821944,1.646147017
18640,16,2014-04-06 07:36:17+00,851,-90.8006569,51.3395371,3.1833825,0.746324326
18641,8,2014-04-06 08:06:38+00,851,41.01616185,51.3406948,3.1822556,0.186010752
18642,8,2014-04-06 08:36:30+00,851,-164.8689408,51.3406771,3.1824584,0.308706981
18643,16,2014-04-06 09:06:40+00,851,175.5029305,51.3409091,3.1836357,0.878635305
18644,12,2014-04-06 09:36:30+00,851,168.2826988,51.3408828,3.1831824,0.286530976
18645,15,2014-04-06 10:09:06+00,851,79.73898188,51.320622,3.234321,13.66205329
18646,-17,2014-04-06 10:39:13+00,851,169.0019195,51.2310871,3.2859525,0.513127664
18647,33,2014-04-06 11:09:32+00,851,-104.9389891,51.2116375,3.2765403,9.820412415
18648,47,2014-04-06 11:41:47+00,851,163.9568154,51.1457683,3.2844713,5.595578612
18649,32,2014-04-06 12:12:09+00,851,176.0769809,51.0702518,3.2790138,3.175295262
18650,28,2014-04-06 12:42:38+00,851,-106.5163297,51.046695,3.2676244,0.042426407
18651,24,2014-04-06 13:12:32+00,851,63.53639204,51.0465845,3.2673356,0.567274184
18652,18,2014-04-06 13:42:38+00,851,-37.2300196,51.0475014,3.2762757,0.760591875
18653,81,2014-04-06 14:12:32+00,851,-127.7521973,51.0637112,3.2304937,7.476536631
18654,46,2014-04-06 14:44:13+00,851,-14.42717367,51.2527493,3.2182015,12.18026683
18655,2,2014-04-06 15:15:08+00,851,-57.67451929,51.3408339,3.1827413,0.134164079
18656,6,2014-04-06 15:45:05+00,851,74.95112025,51.3406548,3.1822432,2.334459252
18657,6,2014-04-06 16:15:38+00,851,-37.287018,51.340747,3.183307,0.223606798
18658,0,2014-04-06 16:46:50+00,851,25.68869186,51.3406952,3.1830542,3.260076686
18659,22,2014-04-06 17:17:08+00,851,-105.998702,51.3406344,3.183021,0.123693169
18660,17,2014-04-06 17:47:43+00,851,-81.13305636,51.3407054,3.1830606,1.829808733
18661,-1,2014-04-06 18:17:37+00,851,-40.71695831,51.3408189,3.1831002,2.856746401
18662,48,2014-04-06 18:47:27+00,851,-42.060995,51.3502322,3.1698723,9.993022566
18663,12,2014-04-06 19:17:36+00,851,-28.41362028,51.3504168,3.1777503,1.52502459
18664,4,2014-04-06 19:47:28+00,851,-37.04720842,51.349926,3.1769826,4.940981684
18665,16,2014-04-06 20:18:08+00,851,-3.440825267,51.3497746,3.1770466,0.090553851
18666,14,2014-04-06 20:48:23+00,851,-90.19111649,51.3497707,3.1769074,3.582359558
18667,38,2014-04-06 21:18:25+00,851,152.6203917,51.3527516,3.1798168,8.607740702
18668,10,2014-04-06 21:48:19+00,851,164.7433568,51.3539606,3.1816615,5.389666038
18669,9,2014-04-06 22:18:09+00,851,-44.40433906,51.3539352,3.1818028,2.312249986
18670,32,2014-04-06 22:48:34+00,851,-37.74000393,51.3535633,3.1816033,0.781024968
18671,15,2014-04-06 23:18:55+00,851,-22.80108825,51.3536819,3.1813351,0.202237484
18672,15,2014-04-06 23:48:47+00,851,-158.9171778,51.3546256,3.1831533,0.652993109
18673,18,2014-04-07 00:18:57+00,851,-176.8441626,51.3545119,3.1832079,1.523285922
18674,5,2014-04-07 00:48:49+00,851,-44.88519768,51.3539647,3.1821532,1.450861813
18675,12,2014-04-07 01:18:50+00,851,-58.58273369,51.3541566,3.1816422,7.650653567
18676,8,2014-04-07 01:49:06+00,851,-86.89379396,51.3541269,3.1820821,1.78
18677,15,2014-04-07 02:19:32+00,851,53.03217328,51.3504178,3.1776489,0.072111026
18678,9,2014-04-07 02:49:19+00,851,-96.5936473,51.3503523,3.177401,1.435583505
18679,-4,2014-04-07 03:19:10+00,851,30.50090585,51.3452524,3.1803078,3.972467747
18680,-1,2014-04-07 03:49:18+00,851,131.4509701,51.3451084,3.1801372,0.414366987
18681,3,2014-04-07 04:19:38+00,851,-74.97205535,51.3402381,3.1832447,0.050990195
18682,8,2014-04-07 04:49:35+00,851,-41.40235349,51.3410139,3.1835585,2.07800385
18683,6,2014-04-07 05:19:43+00,851,-72.20736142,51.3406111,3.182359,0.164012195
18684,21,2014-04-07 05:49:35+00,851,167.452184,51.3198522,3.1977239,6.141156243
18685,-7,2014-04-07 06:19:31+00,851,151.7312122,51.2901656,3.2116757,0.958018789
18686,12,2014-04-07 06:49:35+00,851,135.1427714,51.2945067,3.2337279,2.318210517
18687,38,2014-04-07 07:19:28+00,851,-165.348188,51.309546,3.2463863,7.324807165
18688,-1,2014-04-07 07:49:38+00,851,108.1514231,51.2867968,3.2909825,0.300665928
18689,1,2014-04-07 08:19:57+00,851,-59.52385118,51.2868789,3.2912302,0.662193325
18690,35,2014-04-07 08:50:09+00,851,92.30979451,51.2829171,3.293543,9.233948235
18691,31,2014-04-07 09:20:00+00,851,-175.5442046,51.2843107,3.2888866,7.203360327
18692,25,2014-04-07 09:50:06+00,851,-132.1754448,51.240777,3.3089273,7.78543512
18693,82,2014-04-07 10:20:14+00,851,-170.2863224,51.1789995,3.3296179,4.865572936
18694,82,2014-04-07 10:50:12+00,851,157.9882288,51.0883095,3.344217,1.513803158
18695,40,2014-04-07 11:20:01+00,851,-134.8802445,51.0486406,3.3255149,10.37931115
18696,332,2014-04-07 11:50:22+00,851,140.6842894,50.95834,3.310095,9.858295999
18697,273,2014-04-07 12:20:38+00,851,-159.5621695,50.8627903,3.2736391,6.929538224
18698,86,2014-04-07 13:23:55+00,851,161.3423822,50.6769434,3.2697641,4.438434409
18699,80,2014-04-07 13:54:03+00,851,-109.3395097,50.6007967,3.220755,15.69930253
18700,33,2014-04-07 14:59:50+00,851,93.27925854,50.3467111,3.1801676,1.138419958
18701,30,2014-04-07 15:29:52+00,851,-47.93496035,50.3417344,3.1813054,0.344093011
18702,29,2014-04-07 15:59:43+00,851,120.0924717,50.3465179,3.1804346,3.214420632
18703,31,2014-04-07 16:29:36+00,851,115.4529296,50.3463161,3.1806208,1.377860661
18704,21,2014-04-07 16:59:44+00,851,-21.73936148,50.3825809,3.2489019,1.420774437
18705,186,2014-04-07 17:30:08+00,851,57.57993804,50.5595791,3.2799131,17.83151424
18706,41,2014-04-07 18:00:15+00,851,156.0862017,50.609283,3.4718602,1.31487642
18707,38,2014-04-07 18:30:25+00,851,-144.8747822,50.6092935,3.4718126,0.899444273
18708,34,2014-04-07 19:00:17+00,851,-167.1967071,50.609372,3.4715125,0.898888202
18709,33,2014-04-07 19:30:10+00,851,-162.5250496,50.6095799,3.4717989,0.65
18710,36,2014-04-07 20:00:38+00,851,35.98962004,50.6094401,3.4715115,0.080622577
18711,32,2014-04-07 20:30:39+00,851,145.7079422,50.6094318,3.471451,0.480832611
18712,34,2014-04-07 21:00:30+00,851,171.092479,50.6095403,3.4716311,0.620725382
18713,31,2014-04-07 21:30:23+00,851,179.6752554,50.6093079,3.4713583,0.290172363
18714,30,2014-04-07 22:00:30+00,851,-71.16284803,50.6084514,3.4704231,2.919263606
18715,34,2014-04-07 22:30:25+00,851,-144.1465098,50.6094423,3.4715256,0.144222051
18716,36,2014-04-07 23:00:38+00,851,67.80210934,50.6093929,3.4715763,0.072111026
18717,45,2014-04-07 23:30:56+00,851,-46.00545262,50.6093827,3.4716196,1.354178718
18718,37,2014-04-08 00:01:19+00,851,-87.23661911,50.6093512,3.4717289,1.662077014
18719,42,2014-04-08 00:31:10+00,851,-92.98700583,50.6093461,3.4716878,0.265706605
18720,37,2014-04-08 01:01:31+00,851,-39.50524839,50.6093795,3.4717313,0.86452299
18721,22,2014-04-08 01:31:28+00,851,-37.2121165,50.6083788,3.4704502,0.982344135
18722,24,2014-04-08 02:01:29+00,851,-98.88583548,50.6091816,3.4708383,0.398246155
18723,31,2014-04-08 02:32:08+00,851,142.4571192,50.6091643,3.4712933,0.16643317
18724,32,2014-04-08 03:02:06+00,851,36.97494246,50.6091483,3.4712486,0.381837662
18725,30,2014-04-08 03:31:58+00,851,14.96766575,50.6091822,3.4712396,0.64007812
18726,27,2014-04-08 04:01:53+00,851,-110.2131256,50.6092026,3.4712072,0.670074623
18727,33,2014-04-08 04:31:58+00,851,-119.6836928,50.608936,3.4712487,1.01
18728,47,2014-04-08 05:01:54+00,851,-19.97624512,50.6254151,3.4916105,6.171588126
18729,45,2014-04-08 05:32:08+00,851,-119.4499467,50.6466343,3.536874,0.092195445
18730,46,2014-04-08 06:02:25+00,851,-123.0382074,50.6462893,3.5371575,0.072801099
18731,25,2014-04-08 06:32:24+00,851,6.899282154,50.6542192,3.5459622,0.741687266
18732,21,2014-04-08 07:02:28+00,851,41.98038327,50.6544214,3.5455154,2.603459237
18733,28,2014-04-08 07:33:02+00,851,-57.3545018,50.6543872,3.5456119,0.20880613
18734,26,2014-04-08 08:04:09+00,851,-23.98938643,50.6543875,3.5455775,0.515460959
18735,11,2014-04-08 08:34:18+00,851,-54.72397375,50.6544571,3.5456867,3.988082246
18736,19,2014-04-08 09:04:27+00,851,-58.58166725,50.65436,3.5457837,0.520096145
18737,85,2014-04-08 09:35:19+00,851,63.59474035,50.6546233,3.5481122,16.12864532
18738,45,2014-04-08 10:05:39+00,851,-68.87784572,50.6616909,3.5872722,0.46141088
18739,27,2014-04-08 10:35:28+00,851,-72.16634966,50.6564873,3.5574707,3.550154926
18740,30,2014-04-08 11:05:35+00,851,-25.34423518,50.6557032,3.5584563,0.790759129
18741,35,2014-04-08 11:35:40+00,851,96.38645602,50.6552403,3.5580776,0.546260011
18742,105,2014-04-08 12:08:25+00,851,165.9586028,50.6534693,3.568212,7.284641378
18743,56,2014-04-08 12:38:41+00,851,-80.29076678,50.6246738,3.5983864,4.074432476
18744,45,2014-04-08 13:08:30+00,851,-40.03361951,50.6243765,3.6010855,0.926174929
18745,59,2014-04-08 13:38:29+00,851,-81.82569328,50.6276937,3.5909099,5.747181918
18746,46,2014-04-08 14:08:45+00,851,-92.0506586,50.6414249,3.5160949,1.833493932
18747,95,2014-04-08 14:39:38+00,851,-79.46167189,50.636904,3.5130721,5.097626899
18748,32,2014-04-08 15:09:36+00,851,22.82695511,50.6094215,3.4717963,1.502697574
18749,23,2014-04-08 15:39:59+00,851,-1.614010078,50.609828,3.465432,0.130384048
18750,21,2014-04-08 16:10:10+00,851,40.95321229,50.6100111,3.4654275,1.906856051
18751,35,2014-04-08 16:40:02+00,851,-55.00619399,50.6093814,3.471596,1.914810696
18752,32,2014-04-08 17:09:51+00,851,-105.0942484,50.6093465,3.4715646,1.530032679
18753,33,2014-04-08 17:40:32+00,851,13.61833698,50.609337,3.4716362,0.690651866
18754,30,2014-04-08 18:10:57+00,851,-172.6557147,50.6092911,3.4716629,0.090553851
18755,32,2014-04-08 18:40:45+00,851,-5.115584864,50.609336,3.4715811,0.394588393
18756,35,2014-04-08 19:10:55+00,851,-20.03617031,50.6092701,3.4708644,8.1102651
18757,32,2014-04-08 19:40:52+00,851,-20.61148106,50.6095148,3.4711159,1.803136157
18758,26,2014-04-08 20:11:02+00,851,-60.00031408,50.6093777,3.4711191,1.026498904
18759,34,2014-04-08 20:41:38+00,851,-147.9096305,50.6094014,3.471305,0.05
18760,30,2014-04-08 21:11:26+00,851,-77.58963357,50.6094766,3.4712062,3.028283342
18761,41,2014-04-08 21:41:18+00,851,-40.0976165,50.609518,3.4714838,0.568242906
18762,29,2014-04-08 22:11:10+00,851,-176.7775558,50.6095708,3.4714667,0.250798724
18763,37,2014-04-08 22:41:38+00,851,-83.21207398,50.6096069,3.4714592,0.178885438
18764,46,2014-04-08 23:11:29+00,851,-68.83267118,50.6094386,3.4716328,0.323109888
18765,38,2014-04-08 23:41:39+00,851,-178.7791498,50.6096292,3.4715786,0.11045361
18766,32,2014-04-09 00:11:42+00,851,-57.20519909,50.6095999,3.4712875,0.615548536
18767,31,2014-04-09 00:41:35+00,851,150.3192804,50.609543,3.4713589,1.09603832
18768,32,2014-04-09 01:11:26+00,851,52.05401384,50.6096393,3.4713321,1.044844486
18769,31,2014-04-09 01:41:34+00,851,-99.13689826,50.6096277,3.4713456,0.895544527
18770,35,2014-04-09 02:12:02+00,851,42.6677079,50.6091171,3.4711283,0.053851648
18771,30,2014-04-09 02:41:51+00,851,-68.35817824,50.6093589,3.4710814,0.798122798
18772,36,2014-04-09 03:11:44+00,851,-172.4869292,50.609255,3.4710713,0.03
18773,37,2014-04-09 03:41:50+00,851,-77.21967194,50.6092895,3.471041,0.388973007
18774,37,2014-04-09 04:11:44+00,851,159.4276657,50.6090445,3.4711188,0.498196748
18775,122,2014-04-09 04:41:36+00,851,51.95716898,50.622358,3.4888346,12.42253597
18776,50,2014-04-09 05:12:06+00,851,-156.4708662,50.6470002,3.538144,0.809506022
18777,34,2014-04-09 05:42:08+00,851,-146.0516579,50.6539508,3.5446296,0.340147027
18778,63,2014-04-09 06:12:02+00,851,-34.80018357,50.6540738,3.5462662,3.295603131
18779,41,2014-04-09 06:42:08+00,851,-61.97629901,50.6541268,3.5459014,4.146094548
18780,117,2014-04-09 07:12:31+00,851,8.77954884,50.78538,3.4716302,10.60519212
18781,22,2014-04-09 07:42:37+00,851,-166.0838896,50.9201257,3.3430773,1.273499117
18782,24,2014-04-09 08:13:02+00,851,-1.825968664,51.004024,3.2966146,0.240831892
18783,169,2014-04-09 08:43:28+00,851,-48.02945808,51.0353054,3.2761978,8.379427188
18784,245,2014-04-09 09:13:24+00,851,-126.1785894,51.1468561,3.2192321,11.57225993
18785,88,2014-04-09 09:43:31+00,851,-0.154775508,51.2370201,3.2105514,8.444814977
18786,7,2014-04-09 10:14:09+00,851,-52.35137348,51.3407409,3.1829581,0.325576412
18787,6,2014-04-09 10:45:02+00,851,-79.92686653,51.3410308,3.1836469,0.787908624
18788,-2,2014-04-09 11:14:56+00,851,-80.59022587,51.3406721,3.1823326,1.860026882
18789,9,2014-04-09 11:44:48+00,851,116.047683,51.3408377,3.1833729,0.487954916
18790,9,2014-04-09 12:15:28+00,851,-84.47488149,51.3407339,3.1829053,0.439317653
18791,3,2014-04-09 12:47:05+00,851,-54.41115151,51.3408269,3.1825377,4.107578362
18792,0,2014-04-09 13:17:29+00,851,-51.56495014,51.3407224,3.182653,2.486543786
18793,11,2014-04-09 13:49:29+00,851,90.26257595,51.3406924,3.1827163,0.535350353
18794,13,2014-04-09 14:20:00+00,851,10.0313789,51.3406001,3.1829098,0.240208243
18795,7,2014-04-09 14:51:27+00,851,-71.9600424,51.3405827,3.1830024,4.342349594
18796,13,2014-04-09 15:22:54+00,851,95.9459763,51.3407125,3.1830339,0.107703296
18797,10,2014-04-09 15:56:50+00,851,-63.89848068,51.3407338,3.1828388,1.678004768
18798,7,2014-04-09 16:28:05+00,851,99.26999989,51.3405598,3.1832168,0.222036033
18799,-2,2014-04-09 16:59:38+00,851,147.252027,51.3407273,3.1828756,0.106301458
18800,-6,2014-04-09 17:33:45+00,851,-33.38560128,51.3408904,3.1831831,5.498845333
18801,-1,2014-04-09 18:06:39+00,851,51.94438947,51.3408385,3.1831725,0.130384048
